Truck ID,Component Description,Category Group,Installation Date,Age (Days),Current Health (%),Projected 50% Date
30009636,ELECTRODO 5/32PUL 6010,CLUSTER_7,2025-04-28,408,29.7,2025-08-16
30009636,GASKET-DRAIN OIL,CLUSTER_1,2025-07-31,314,29.7,2025-10-24
30009636,U. 9636 OS. 195912(RESCATE) CALIBRAR ACT,CLUSTER_1,2025-07-31,314,29.7,2025-10-24
30012192,HORQUILLA PARA MATRACA AUTO AJUSTABLE,CLUSTER_1,2025-06-02,373,29.7,2025-08-31
30004418,REVICION DE FALLA E INSTALACION DE PRO E,CLUSTER_24,2024-10-10,608,29.6,2025-01-13
30005348,ACEITE MOBIL DTE 26 19LT,CLUSTER_7,2025-02-13,482,29.6,2025-05-24
30006167,BIRLO M22 P/TUERCA UNIMONT,CLUSTER_7,2025-02-08,487,29.6,2025-05-19
30012835,INSTALACION DE ESCALERAS CHIHUAHUA,CLUSTER_5,2023-11-25,928,29.6,2024-02-18
30012835,VIATICOS Y TRASLADO PARA SU INTALACION,CLUSTER_5,2023-11-25,928,29.6,2024-02-18
30004360,FOCO ROJO DE STOP,CLUSTER_1,2025-07-21,324,29.5,2025-10-14
30005760,MARCHA DELCO 39MT 11 DIENTES - REN3908 /,CLUSTER_1,2025-07-21,324,29.5,2025-10-14
30005763,TAPA DELANTERA,CLUSTER_1,2025-07-16,329,29.5,2025-10-09
30006163,U. 6163 OS. 195806-1(TALLER) QYP VALVULA,CLUSTER_1,2025-07-21,324,29.5,2025-10-14
30006300,"FABRICAR ALETONES 42""X12 EN 3/8, ALETONE",CLUSTER_1,2025-07-21,324,29.5,2025-10-14
30006300,GRANADA DE GANZO 10.061,CLUSTER_1,2025-07-21,324,29.5,2025-10-14
30006300,TORNILLO 1/2X1 1/2,CLUSTER_1,2025-07-21,324,29.5,2025-10-14
30006300,TORNILLO 1/2X2,CLUSTER_1,2025-07-21,324,29.5,2025-10-14
30006300,TORNILLO 5/8X 4 1/2,CLUSTER_1,2025-07-21,324,29.5,2025-10-14
30006300,TORNILLO 5/8X 5 1/2,CLUSTER_1,2025-07-21,324,29.5,2025-10-14
30006300,TORNILLO 5/8X2,CLUSTER_1,2025-07-21,324,29.5,2025-10-14
30006300,TORNILLO 5/8X2 1/2,CLUSTER_1,2025-07-21,324,29.5,2025-10-14
30006300,TORNILLO 5/8X3,CLUSTER_1,2025-07-21,324,29.5,2025-10-14
30006300,"U.6300 OS.681 QUITAR, FABRICAR E INSTALA",CLUSTER_1,2025-07-21,324,29.5,2025-10-14
30006598,UNIDAD 6598 FOLIO DE COTIZACION U6598-07,CLUSTER_1,2025-07-18,327,29.5,2025-10-11
30007043,CONCHAS CROMADAS ECO 7043 T880,CLUSTER_1,2025-07-19,326,29.5,2025-10-12
30009631,FOCO LEDS PPAL,CLUSTER_1,2025-07-21,324,29.5,2025-10-14
30009631,U. 9631 OS. 195826(PLANTA) REEPARAR FUGA,CLUSTER_1,2025-07-21,324,29.5,2025-10-14
30009631,U. 9631 OS. 195838(TALLER) REVISION Y CO,CLUSTER_1,2025-07-21,324,29.5,2025-10-14
30009636,TURBO ISM GEOMETRIA VARIABLE RECON CAMIO,CLUSTER_1,2025-07-22,323,29.5,2025-10-15
30010154,CABLE 12AWG THW 600V MONOPOLAR,CLUSTER_7,2024-12-09,548,29.5,2025-04-28
30012835,- fabricacion de escalera y descanzo bar,CLUSTER_5,2023-10-19,965,29.5,2024-01-12
30012835,TRASLADO DE 6 ESCALERA DE JUAREZ A  CHIH,CLUSTER_5,2023-10-19,965,29.5,2024-01-12
30012836,"CAMARA GALVANIZADA 2"" X 1 1/4 HEMBRA",CLUSTER_5,2023-10-11,973,29.5,2024-01-04
30012836,"CONECTOR ESPIGA GALVANIZADO 2""",CLUSTER_5,2023-10-11,973,29.5,2024-01-04
30012836,NIPLE GALVANIZADA 1 1/4,CLUSTER_5,2023-10-11,973,29.5,2024-01-04
30005760,U. 5760 OS. 195758(PLANTA) REPARAR FALLA,CLUSTER_1,2025-07-15,330,29.4,2025-10-08
30005760,U. 5760OS.  RELAY-MICRO ISO VFM15F41S01,CLUSTER_1,2025-07-15,330,29.4,2025-10-08
30006603,U. 6603 OS. 195804-1(TALLER) REEPARAR FU,CLUSTER_1,2025-07-15,330,29.4,2025-10-08
30009632,MANGUERA 5/8PUL SER LIGERO ADAPTAFLEX,CLUSTER_7,2025-01-22,504,29.4,2025-05-02
30012193,MANGUERA NEGRA 3/8PUL TNFA-6,CLUSTER_7,2025-04-24,412,29.4,2025-08-12
30004360,INSTALACION DE LLAVE DE DEPOCITO DE BOMB,CLUSTER_24,2024-09-24,624,29.3,2024-12-28
30004360,LLAVE DE ESFERA 1 1/14 PARA DEPOCITO DE,CLUSTER_24,2024-09-24,624,29.3,2024-12-28
30004360,MANGUERAS DE AGUA,CLUSTER_24,2024-10-03,615,29.3,2025-01-06
30004360,SWITCH DE OLLA MOMENTANEO,CLUSTER_24,2024-09-24,624,29.3,2024-12-28
30004367,OIL DELVAC1300 15W40 EXON MOBILE BULK,CLUSTER_7,2025-01-03,523,29.3,2025-04-13
30007039,SERVICIO DE MANTENIMENTO PREVENTIVO A CA,CLUSTER_4,2026-02-12,118,29.3,2026-03-14
30009627,SERVICIO DE MANTENIMENTO PREVENTIVO A CA,CLUSTER_4,2026-02-11,119,29.3,2026-03-13
30009628,SERVICIO DE MANTENIMENTO PREVENTIVO A CA,CLUSTER_4,2026-02-11,119,29.3,2026-03-13
30010157,SERVICIO DE MANTENIMENTO PREVENTIVO A CA,CLUSTER_4,2026-02-11,119,29.3,2026-03-13
30010159,SERVICIO DE MANTENIMENTO PREVENTIVO A CA,CLUSTER_4,2026-02-11,119,29.3,2026-03-13
30005348,BUJE INFERIOR DE SOPORTE P/ MOTOR TRASER,CLUSTER_1,2025-05-17,389,29.2,2025-08-15
30005348,BUJE SUPERIOR DE SOPORTE P/ MOTOR TRASER,CLUSTER_1,2025-05-17,389,29.2,2025-08-15
30005349,DEPOSITO DE ACEITE PARA PAWER,CLUSTER_1,2025-05-20,386,29.2,2025-08-18
30006608,ARANDELA-SELLADOR A/C,CLUSTER_1,2025-07-09,336,29.1,2025-10-02
30004360,PILAS ( ACUMULADORES ),CLUSTER_1,2025-07-04,341,29.0,2025-09-27
30005345,BIRLO M22 P/TUERCA UNIMONT,CLUSTER_7,2024-12-06,551,29.0,2025-03-16
30005345,TUERCA UNIMON 22MM,CLUSTER_7,2024-12-06,551,29.0,2025-03-16
30005756,SOLDAR DEFENSA TRASERA PARA CAMION,CLUSTER_1,2025-07-04,341,29.0,2025-09-27
30005759,LUCES CAMION E INSTALACION,CLUSTER_1,2025-07-04,341,29.0,2025-09-27
30004360,TANQUE DE COMBUSTIBLE PARA CAMION 360,CLUSTER_1,2025-06-24,351,28.9,2025-09-17
30004360,U. 360 OS. 195690(SOLO REFACCION) ESPEJO,CLUSTER_1,2025-06-22,353,28.9,2025-09-15
30004360,U. 5757 OS. 195691(SOLO REFACCION) DEPOS,CLUSTER_1,2025-06-22,353,28.9,2025-09-15
30004363,ROTULA ARTICULAR 3/8,CLUSTER_1,2025-06-23,352,28.9,2025-09-16
30005761,BASE ZETA P/ PLAFON,CLUSTER_1,2025-06-27,348,28.9,2025-09-20
30005761,CORRUGADO 1/4,CLUSTER_1,2025-06-27,348,28.9,2025-09-20
30005761,LUZ DIRECCIONAL IZQUIERD,CLUSTER_1,2025-06-27,348,28.9,2025-09-20
30005761,PLAFON SELLADO UNIVERSAL ROJO,CLUSTER_1,2025-06-27,348,28.9,2025-09-20
30005761,U. 5761 OS. 195639(TALLER) INSTALACION D,CLUSTER_1,2025-06-27,348,28.9,2025-09-20
30006598,"ABRAZADERA 4""",CLUSTER_1,2025-06-27,348,28.9,2025-09-20
30006598,"CUELLO 4""",CLUSTER_1,2025-06-27,348,28.9,2025-09-20
30006598,MANO DE OBRA: CAMBIAR MUELLE SUSPENSION,CLUSTER_1,2025-06-27,348,28.9,2025-09-20
30006598,U.6598 OS.679 CAMBIAR MUELLE SUSPENSION,CLUSTER_1,2025-06-27,348,28.9,2025-09-20
30006599,MANGUERA PARA FRENOS CON CONEXIONES C 65,CLUSTER_1,2025-06-22,353,28.9,2025-09-15
30006600,U. 6600 OS. 195617(RESCATE) REARAR FUGAS,CLUSTER_1,2025-06-27,348,28.9,2025-09-20
30006606,ABRAZADERA 1/2 A 1 1/2,CLUSTER_1,2025-05-10,396,28.9,2025-08-08
30006606,ABRAZADERA ADMICION POSTENFRIA,CLUSTER_1,2025-05-10,396,28.9,2025-08-08
30006606,ABRAZADERA SIN FIN 3/4 1 1/2,CLUSTER_1,2025-05-10,396,28.9,2025-08-08
30006606,ABRAZADERA TURBO MOTOR ISM,CLUSTER_1,2025-05-10,396,28.9,2025-08-08
30006606,ACEITE 15W40 ALLFLT 325 GA IBC,CLUSTER_1,2025-05-10,396,28.9,2025-08-08
30006606,ACEITE DIFERENCIAL 75W90 TRAN,CLUSTER_1,2025-05-10,396,28.9,2025-08-08
30006606,ACUMULADOR FLEETRITE 12V 925 A,CLUSTER_1,2025-05-10,396,28.9,2025-08-08
30006606,ADAPTADOR HIDRAULICO 3/4 MB 3,CLUSTER_1,2025-05-10,396,28.9,2025-08-08
30006606,ARANDELA PLANA 7/16 MOO248,CLUSTER_1,2025-05-10,396,28.9,2025-08-08
30006606,CAMISA DE INYECTOR MOTOR MII,CLUSTER_1,2025-05-10,396,28.9,2025-08-08
30006606,CLIP ABRAZADERA TUBO MOTOR ISM,CLUSTER_1,2025-05-10,396,28.9,2025-08-08
30006606,CODO 90 MACHO JIM 1/4 A 1/8 NP,CLUSTER_1,2025-05-10,396,28.9,2025-08-08
30006606,CODO UNION MACHO MOTOR ISM,CLUSTER_1,2025-05-10,396,28.9,2025-08-08
30006606,CONECTOR BRONCE FLARE HEMBRA 1,CLUSTER_1,2025-05-10,396,28.9,2025-08-08
30006606,CONECTOR MACHO RECTO 3/8 A 1,CLUSTER_1,2025-05-10,396,28.9,2025-08-08
30006606,CONEXION COMPRESOR CUMMINS ISB,CLUSTER_1,2025-05-10,396,28.9,2025-08-08
30006606,CONEXIONES 3/8,CLUSTER_1,2025-05-10,396,28.9,2025-08-08
30006606,GUIA VALVULA M-II N/M-I,CLUSTER_1,2025-05-10,396,28.9,2025-08-08
30006606,JUNTA BOMBA AGUA MOTOR L10,CLUSTER_1,2025-05-10,396,28.9,2025-08-08
30006606,JUNTA BOMBA DIRECCION 9200,CLUSTER_1,2025-05-10,396,28.9,2025-08-08
30006606,LIGA BOMBA AGUA MOTOR L10,CLUSTER_1,2025-05-10,396,28.9,2025-08-08
30006606,LIGA CONEXION,CLUSTER_1,2025-05-10,396,28.9,2025-08-08
30006606,LIGA TAPA CUBIERTA ENG M11,CLUSTER_1,2025-05-10,396,28.9,2025-08-08
30006606,LIJA PARA CIGUEÑAL POR MTS,CLUSTER_1,2025-05-10,396,28.9,2025-08-08
30006606,LOCTITE 50ML FIJADOR P/ TUERC,CLUSTER_1,2025-05-10,396,28.9,2025-08-08
30006606,MANGUERA1/2,CLUSTER_1,2025-05-10,396,28.9,2025-08-08
30006606,PINTURA AEROSOL ROJO,CLUSTER_1,2025-05-10,396,28.9,2025-08-08
30006606,PINTURA EN AEROSOL ROJO,CLUSTER_1,2025-05-10,396,28.9,2025-08-08
30006606,REDUCCION M10 X 1/8 NPT,CLUSTER_1,2025-05-10,396,28.9,2025-08-08
30006606,RETEN DELANTERO CIGUEÑAL L10 N,CLUSTER_1,2025-05-10,396,28.9,2025-08-08
30006606,RETEN TAPA FRONTAL N/L10,CLUSTER_1,2025-05-10,396,28.9,2025-08-08
30006606,TANK ASSY - SURGE OE,CLUSTER_1,2025-05-10,396,28.9,2025-08-08
30006606,TAPON TAPA ENGRANE MOTOR ISX,CLUSTER_1,2025-05-10,396,28.9,2025-08-08
30006606,THINEER,CLUSTER_1,2025-05-10,396,28.9,2025-08-08
30006606,TORNILLO HEXAGONAL 5/8-11 X2,CLUSTER_1,2025-05-10,396,28.9,2025-08-08
30006606,TUBO SALIDA AGUA COMPRESOR ISM,CLUSTER_1,2025-05-10,396,28.9,2025-08-08
30006606,VALVULA ADMISION L10,CLUSTER_1,2025-05-10,396,28.9,2025-08-08
30006606,VALVULA ESCAPE L10,CLUSTER_1,2025-05-10,396,28.9,2025-08-08
30006607,AQ68-DOT-8X4 C-6607 (2730),CLUSTER_1,2025-05-07,399,28.9,2025-08-05
30006607,ESPACIADOR MOTOR ARRANQUE MOTO,CLUSTER_1,2025-05-10,396,28.9,2025-08-08
30006611,U. 6611 OS. 195628(TALLER) EMPACAR CABEZ,CLUSTER_1,2025-06-27,348,28.9,2025-09-20
30006613,CRUCETA DE LA FLECHA,CLUSTER_1,2025-05-10,396,28.9,2025-08-08
30006613,DISCO FRENAODR,CLUSTER_1,2025-05-10,396,28.9,2025-08-08
30006613,LIGA DE LA FLECHA PILOTO,CLUSTER_1,2025-05-10,396,28.9,2025-08-08
30009428,U. 9428 OS. 195719(TALLER) CORREGIR FUGA,CLUSTER_1,2025-06-27,348,28.9,2025-09-20
30009430,"CINTILLO 120 LBS 15.25"" NEGR",CLUSTER_1,2025-06-27,348,28.9,2025-09-20
30009432,RELAY-MICRO 280 = 303-1AH-C-R1U01 & C182,CLUSTER_1,2025-06-27,348,28.9,2025-09-20
30009632,AMORTIGUADOR DE COFRE RH,CLUSTER_1,2025-05-09,397,28.9,2025-08-07
30009632,MANGUERA HIDRAULICA 3/8 X 1.30MTS C-9632,CLUSTER_1,2025-05-07,399,28.9,2025-08-05
30009633,KIT GRASERA DE PRENSA,CLUSTER_1,2025-05-09,397,28.9,2025-08-07
30009633,LINEA PARA LUBRICACION DE ENGRANES,CLUSTER_1,2025-05-09,397,28.9,2025-08-07
30004360,RETIRADO E INSTALACION ABANICO,CLUSTER_1,2025-06-20,355,28.8,2025-09-13
30005348,Rescate unidad 5348 sensor y deposito de,CLUSTER_1,2025-05-02,404,28.8,2025-07-31
30005349,MANGUERA DE AGUA PARA TANQUE,CLUSTER_1,2025-04-28,408,28.8,2025-07-27
30005757,HULE DE VOLANTE,CLUSTER_1,2025-06-20,355,28.8,2025-09-13
30005761,TURBO RECONSTRIDO ISM C 5761,CLUSTER_1,2025-06-12,363,28.8,2025-09-05
30006167,CONEXIONES DEL 10,CLUSTER_1,2025-05-06,400,28.8,2025-08-04
30006167,MANGUERA DEL 10,CLUSTER_1,2025-05-06,400,28.8,2025-08-04
30006167,Rescate unidad 6167 fuga de aire,CLUSTER_1,2025-05-02,404,28.8,2025-07-31
30006600,MANGUERA DE 3/4 CON CONEXIONES FLARE MAN,CLUSTER_1,2025-06-12,363,28.8,2025-09-05
30006604,ACEITE P/ TAPA DE MAZA,CLUSTER_1,2025-05-05,401,28.8,2025-08-03
30006604,BATERIAS + CORE A CAMBIO,CLUSTER_1,2025-05-05,401,28.8,2025-08-03
30006604,MANGUERA DE ROTO CAMARA,CLUSTER_1,2025-05-05,401,28.8,2025-08-03
30006604,TAPA DE MAZA C/ EMPAQUE,CLUSTER_1,2025-05-05,401,28.8,2025-08-03
30006611,LOTE TORNILLERIA MANTENIMIENTO NOTA 846,CLUSTER_1,2025-06-20,355,28.8,2025-09-13
30007045,ASIENTO COMPLETO CON BASE Y MECANISMO PA,CLUSTER_1,2025-05-05,401,28.8,2025-08-03
30007045,No enciende la unidad Cr 7045,CLUSTER_1,2025-05-02,404,28.8,2025-07-31
30009632,KIT GRASERA,CLUSTER_1,2025-04-29,407,28.8,2025-07-28
30009632,MANGUERA DE AGUA P/ MOTOR,CLUSTER_1,2025-04-29,407,28.8,2025-07-28
30009632,PRENSA AUTO AJUSTABLE,CLUSTER_1,2025-04-29,407,28.8,2025-07-28
30009634,ACEITE MOBIL DTE 26 19LT,CLUSTER_7,2024-10-29,589,28.8,2025-02-06
30009634,Rescate CR 9634 cilindro maestro,CLUSTER_1,2025-05-02,404,28.8,2025-07-31
30012191,ACEITE MULTIUSOS WD-40 9OZ,CLUSTER_1,2025-05-02,404,28.8,2025-07-31
30012191,CAMARA FRENO DE AIRE - WA3030T  179.FGSB,CLUSTER_1,2025-05-02,404,28.8,2025-07-31
30012191,MATRACA AUTOAJUSTABLE 1 1/2 -28,CLUSTER_1,2025-05-02,404,28.8,2025-07-31
30012191,RECTIFICADO DE TAMBOR DESMONTAR MONTAR Y,CLUSTER_1,2025-05-02,404,28.8,2025-07-31
30012191,SEGURO TIPO O GRUESO PARA PERNO 1 1/4,CLUSTER_1,2025-05-02,404,28.8,2025-07-31
30012191,SILICON NEGRO ALTA TEMP 70 GRS,CLUSTER_1,2025-05-02,404,28.8,2025-07-31
30006601,ACEITE MOBIL DTE 26 19LT,CLUSTER_7,2024-10-15,603,28.7,2025-01-23
30007039,ACEITE HIDRAULICO,CLUSTER_4,2026-02-09,121,28.7,2026-03-11
30009625,AJUSTE DE BALATAS,CLUSTER_4,2026-02-09,121,28.7,2026-03-11
30009625,ENGRASADO,CLUSTER_4,2026-02-09,121,28.7,2026-03-11
30009627,SERVICIO DE LIMPIEZA INTERIOR DE OLLA RE,CLUSTER_4,2026-02-06,124,28.7,2026-03-08
30010147,PLAFONES 4 PULGADAS,CLUSTER_4,2026-02-10,120,28.7,2026-03-12
30010147,PLAFONES 6 PULGADAS,CLUSTER_4,2026-02-10,120,28.7,2026-03-12
30004368,MANGUERA HIDRAULICA LARGA PARA BOMBA SUS,CLUSTER_1,2025-06-10,365,28.6,2025-09-03
30005344,MEDIA REPARACION CAMION 5344 CORREDOR,CLUSTER_1,2025-04-21,415,28.6,2025-07-20
30005756,MANGUERA PARA FRENOS DE AIRE CON CONEXIO,CLUSTER_1,2025-06-06,369,28.6,2025-08-30
30005756,U. 5756 DEPOSITO DE AGUA TRP,CLUSTER_1,2025-06-06,369,28.6,2025-08-30
30005765,TORNILLOS 5/16 CON GUACHAS DOBLE Y TUERC,CLUSTER_1,2025-06-10,365,28.6,2025-09-03
30006161,CINTA DOBLE ACCION PARA PEGAR CAMARA FRO,CLUSTER_1,2025-06-10,365,28.6,2025-09-03
30006161,ESPEJO CONCAVO DE COFRE,CLUSTER_1,2025-06-10,365,28.6,2025-09-03
30006167,CONEXIONES P/ MANGUERA #10,CLUSTER_1,2025-04-12,424,28.6,2025-07-11
30006167,CONEXIÓN P/ SECADOR (TAPON DE BRONCE),CLUSTER_1,2025-04-12,424,28.6,2025-07-11
30006167,MANGUERA #10 (FT),CLUSTER_1,2025-04-12,424,28.6,2025-07-11
30006296,ABRAZADERAS PARA MANGUERA 1/2,CLUSTER_1,2025-04-12,424,28.6,2025-07-11
30006296,CONEXIONES DE FAN CLUTCH,CLUSTER_1,2025-04-12,424,28.6,2025-07-11
30006296,EMPAQUE DE FLECHA,CLUSTER_1,2025-04-12,424,28.6,2025-07-11
30006296,MANGUERAS DE ANTICONGELANTE,CLUSTER_1,2025-04-12,424,28.6,2025-07-11
30006296,RETEN DE TAPA,CLUSTER_1,2025-04-12,424,28.6,2025-07-11
30006297,Traslado grua CR 6297,CLUSTER_1,2025-04-22,414,28.6,2025-07-21
30006299,MANGUERA HIDRAULICA 3/4-3/8-1/4 C-6299 (,CLUSTER_1,2025-04-12,424,28.6,2025-07-11
30006599,MANGUERA RAMADA CON CONEXIONES PRENSADAS,CLUSTER_1,2025-06-06,369,28.6,2025-08-30
30006607,MANGUERA HIDRAULICA 3/4 C-6607 (2576),CLUSTER_1,2025-04-12,424,28.6,2025-07-11
30006611,MANGUERA REUSABLE #10 752.30,CLUSTER_1,2025-06-07,368,28.6,2025-08-31
30006611,"U. 6611 OS. 195533(TALLER) ENGRASADO, RE",CLUSTER_1,2025-06-07,368,28.6,2025-08-31
30009430,"""U. 9430 OS. 1844 MODIFICA VAMPIRO QUE E",CLUSTER_1,2025-06-07,368,28.6,2025-08-31
30009430,CAMBIAR TORNILLERÍA A CANALÓN PRINCIPAL,CLUSTER_1,2025-06-07,368,28.6,2025-08-31
30009635,CONTROL CRUCERO SET/RESUMEN,CLUSTER_1,2025-04-21,415,28.6,2025-07-20
30009635,MANIJA DE PUERTA LADO CHOFER (LH),CLUSTER_1,2025-04-21,415,28.6,2025-07-20
30009635,MODELO CECU,CLUSTER_1,2025-04-21,415,28.6,2025-07-20
30012191,FARO COMPLETO DELANTERO LH,CLUSTER_1,2025-04-15,421,28.6,2025-07-14
30012191,FARO COMPLETO DELANTERO RH,CLUSTER_1,2025-04-15,421,28.6,2025-07-14
30012191,FOCO AMBAR P/ PLAFON,CLUSTER_1,2025-04-15,421,28.6,2025-07-14
30012191,FOCO BLANCO P/ PLAFON,CLUSTER_1,2025-04-15,421,28.6,2025-07-14
30012191,PLAFON TRASERO TIPO JEEP,CLUSTER_1,2025-04-15,421,28.6,2025-07-14
30012227,BANDA DE MOTOR,CLUSTER_4,2025-08-21,293,28.6,2025-10-15
30012227,mano de obra,CLUSTER_4,2025-08-21,293,28.6,2025-10-15
30012245,Servicio de desponche,CLUSTER_4,2025-08-21,293,28.6,2025-10-15
30012329,Servicio de desponche,CLUSTER_4,2025-08-21,293,28.6,2025-10-15
30012331,Servicio de desponche,CLUSTER_4,2025-08-21,293,28.6,2025-10-15
30012837,Servicio de desponche,CLUSTER_4,2025-08-21,293,28.6,2025-10-15
30005759,BOMBA DE AGUA  4955708RX MOTOR ISM CAMIO,CLUSTER_1,2025-05-30,376,28.4,2025-08-23
30005759,CORE RECON DEL 3803403RX,CLUSTER_1,2025-05-30,376,28.4,2025-08-23
30005760,BRITE MARK 916 YELLOW,CLUSTER_1,2025-05-30,376,28.4,2025-08-23
30005760,BRITE- MARK 916-WHITE,CLUSTER_1,2025-05-30,376,28.4,2025-08-23
30005760,"ESP P/GRASA 1/4"" X 20"" C/MACHOS 1/8"" NPT",CLUSTER_1,2025-05-30,376,28.4,2025-08-23
30006599,U.6599 OS.  MATRACAS,CLUSTER_1,2025-05-30,376,28.4,2025-08-23
30006612,REVICION DEL SISTEMA ELECTRICO Y CORREGI,CLUSTER_1,2025-05-28,378,28.4,2025-08-21
30007044,U. 7046 OS. 195514-1(TALLER) SISTEMA ELE,CLUSTER_1,2025-05-30,376,28.4,2025-08-23
30009430,ACEITE MOBIL ATF D/M 19LT,CLUSTER_7,2025-03-31,436,28.4,2025-07-19
30009430,OIL DELVAC1300 15W40 EXON MOBILE BULK,CLUSTER_7,2025-03-31,436,28.4,2025-07-19
30009636,"U. 9636 OS. 195463(TALLER) QYP CARTER, P",CLUSTER_1,2025-05-30,376,28.4,2025-08-23
30004360,TERMINALES PARA BATERIA REFORZADA,CLUSTER_1,2025-05-22,384,28.3,2025-08-15
30004367,SOLDADORA INVERSORA 200A 110/220V WESTON,CLUSTER_1,2025-04-11,425,28.3,2025-07-10
30004368,RETEN SIGUEÑAL DELANTERO,CLUSTER_1,2025-05-22,384,28.3,2025-08-15
30004390,FILTRO DE AIRE MOTOR,CLUSTER_4,2026-01-23,138,28.3,2026-02-22
30004411,ACEITE HIDRAULICO NUNO 68 19LT,CLUSTER_7,2025-03-25,442,28.3,2025-07-13
30005756,U. 5756 BOMBA DE AGUA ISM,CLUSTER_1,2025-05-23,383,28.3,2025-08-16
30005763,FOCO PARA CACHUCHA,CLUSTER_1,2025-05-22,384,28.3,2025-08-15
30005763,MOLDURA CROMADA,CLUSTER_1,2025-05-22,384,28.3,2025-08-15
30005763,SWITCH PARA VIDRIO,CLUSTER_1,2025-05-22,384,28.3,2025-08-15
30006161,U. 6161 Amortiguador delantero derecho,CLUSTER_1,2025-05-23,383,28.3,2025-08-16
30006163,MOTOR LIMPIAPARABRISAS,CLUSTER_1,2025-05-23,383,28.3,2025-08-16
30006301,U. 6301 OS. 195442(TALLER) SERVICIO AL S,CLUSTER_1,2025-05-23,383,28.3,2025-08-16
30006599,"U. 6599 OS. 925 EMPACADO DE BBA SUSTRAN,",CLUSTER_1,2025-05-23,383,28.3,2025-08-16
30006599,litro de aceite hidraulico 85 140,CLUSTER_1,2025-05-23,383,28.3,2025-08-16
30006602,CINTILLOS GARNDES,CLUSTER_1,2025-04-09,427,28.3,2025-07-08
30006602,FUSIBLES GRANDES,CLUSTER_1,2025-04-09,427,28.3,2025-07-08
30006602,SWITCH FRENO MOTOR LEVEL,CLUSTER_1,2025-04-09,427,28.3,2025-07-08
30006602,SWITCH FRENO MOTOR ON/OFF,CLUSTER_1,2025-04-09,427,28.3,2025-07-08
30006602,SWITCH ON/OFF P/ FAROS,CLUSTER_1,2025-04-09,427,28.3,2025-07-08
30006605,CABLE AUTOMOTRIZ CAL.14,CLUSTER_1,2025-05-23,383,28.3,2025-08-16
30006605,"CINTILLO 120LBS 15.25"" NEGRO",CLUSTER_1,2025-05-23,383,28.3,2025-08-16
30006605,ESTEREO PIONEER USB AUX BT,CLUSTER_1,2025-05-23,383,28.3,2025-08-16
30006605,TUBO CORRUGADO 1/2,CLUSTER_1,2025-05-23,383,28.3,2025-08-16
30006605,U. 6605 OS. 195431(TALLER) INSTALAR ESTE,CLUSTER_1,2025-05-23,383,28.3,2025-08-16
30009430,AMORTIGUADOR DE COFRE,CLUSTER_1,2025-05-23,383,28.3,2025-08-16
30009430,U. 9430 OS. 195466(TALLER) REVISION Y CO,CLUSTER_1,2025-05-23,383,28.3,2025-08-16
30009631,INSTALAR JALON A PARTE TRASERA,CLUSTER_1,2025-05-23,383,28.3,2025-08-16
30009631,MOVER TANQUE DE AGUA PARA ATRAS,CLUSTER_1,2025-05-23,383,28.3,2025-08-16
30009636,FUSIBLE MINI ROJO 10 AMP.,CLUSTER_1,2025-05-23,383,28.3,2025-08-16
30009636,LIQUIDO PARA FRENOS TF 275 ML,CLUSTER_1,2025-05-23,383,28.3,2025-08-16
30009636,"U. 9636 OS. 195397-1(TALLER) QYP CARTER,",CLUSTER_1,2025-05-23,383,28.3,2025-08-16
30004366,MANGUERA PARA AIRE 3/8 C-366 (2638),CLUSTER_1,2025-05-21,385,28.2,2025-08-14
30004430,ACEITE HIDRAULICO,CLUSTER_4,2026-01-21,140,28.2,2026-02-20
30004430,ANTICONGELANTE,CLUSTER_4,2026-01-21,140,28.2,2026-02-20
30004430,PLAFONES 4 PULGADAS,CLUSTER_4,2026-01-21,140,28.2,2026-02-20
30004430,PLAFONES 6 PULGADAS,CLUSTER_4,2026-01-21,140,28.2,2026-02-20
30004441,ACEITE HIDRAULICO,CLUSTER_4,2026-01-21,140,28.2,2026-02-20
30005348,"DESMONTAR , MONTAR Y AJUSTAR CABLE CONTR",CLUSTER_1,2025-03-31,436,28.2,2025-06-29
30005348,EMPACADO DE BOMBA HIDRAULICA,CLUSTER_1,2025-04-01,435,28.2,2025-06-30
30005759,U. 5759OS. GCC-T5759-12052025-LLT PARRIL,CLUSTER_1,2025-05-20,386,28.2,2025-08-13
30005763,REVICION Y REPARACION SISTEMA ELECTRICO,CLUSTER_1,2025-05-20,386,28.2,2025-08-13
30006161,MOMENTANEO,CLUSTER_1,2025-05-20,386,28.2,2025-08-13
30006161,REVICION DEL SISTEMA ELECTRICO DEL CANAL,CLUSTER_1,2025-05-20,386,28.2,2025-08-13
30006164,U. 6164 OS. 195042-3(TALLER) REVISION Y,CLUSTER_1,2025-05-20,386,28.2,2025-08-13
30006168,Kit teclado y mouse dell km5221,CLUSTER_1,2025-03-14,453,28.2,2025-06-12
30006168,Monitor acteck sp270,CLUSTER_1,2025-03-18,449,28.2,2025-06-16
30006601,ABRAZADERA SINFIN 2'',CLUSTER_1,2025-04-01,435,28.2,2025-06-30
30006601,SENSOR DE TEMPERATURA Y PRESION ADMISION,CLUSTER_1,2025-04-01,435,28.2,2025-06-30
30006605,U. 6605OS. GCC-T6605-12052025-LLT PARRIL,CLUSTER_1,2025-05-20,386,28.2,2025-08-13
